"Job Offer Title";"Researcher Profile";"Company";"Fields";"Hours/Week";"Country";"City";"Where to Apply";"More Info"
"Computer Scientist as a Teaching Assistant (f/m/d) for Basics of Computer Science at the Department...";"First Stage Researcher (R1)";"FH Münster";"Computer science";"39 hr 50 min";"Germany";"Steinfurt";"https://karriere.fh-muenster.de/jobposting/c6ba90ac18bab6e48235861d08a2e5a6733e4e18";"https://euraxess.ec.europa.eu/jobs/699177"
"Associate Professor of Strategic Human Resource Management";"Established Researcher (R3) , Leading Researcher (R4) , Recognised Researcher (R2)";"Radboud University";"Cultural studies";"";"Netherlands";"Nijmegen";"https://www.academictransfer.com/305701/associate-professor-of-strategic-human-resource-management/apply/#apply";"https://euraxess.ec.europa.eu/jobs/700609"
"Structural biology of RNA-protein complexes (M/F)";"First Stage Researcher (R1)";"CNRS";"Biological sciences, Biological engineering ,Chemistry, Biochemistry ,Physics, Biophysics";"35";"France";"PARIS 05";"https://emploi.cnrs.fr/Candidat/Offre/FR550-BRUMIR-004/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/686180"
"Assistant Professor";"Recognised Researcher (R2)";"University of Wroclaw";"Sociology";"Tbd";"Poland";"Wrocław";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/699217"
"Assistant Professor";"Recognised Researcher (R2)";"University of Wroclaw";"Biological sciences";"Tbd";"Poland";"Wroclaw";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/697959"
"Assistant Professor";"Recognised Researcher (R2)";"University of Wroclaw";"Communication sciences";"Tbd";"Poland";"50-137 Wrocław";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/697143"
"Assistant Professor";"Recognised Researcher (R2)";"University of Wroclaw";"Communication sciences";"Tbd";"Poland";"50-137 Wrocław";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/697138"
"Assistant Professor";"Recognised Researcher (R2)";"University of Wroclaw";"Communication sciences";"Tbd";"Poland";"50-137 Wrocław";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/697132"
"Assistant";"Recognised Researcher (R2)";"University of Wroclaw";"Juridical sciences, Other";"Tbd";"Poland";"Wrocław";"mailto:praca@uwr.edu.pl";"https://euraxess.ec.europa.eu/jobs/696872"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Geosciences, Geology";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702556"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Political sciences, Sociology, Sociology of religion";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702558"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Physics, Applied physics ,Physics, Other";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702562"
"Post-doc position at the University of Warsaw";"Recognised Researcher (R2)";"University of Warsaw";"Biological sciences, Other";"40";"Poland";"Warsaw";"mailto:kpranaw@biol.uw.edu.pl";"https://euraxess.ec.europa.eu/jobs/697153"
"PhD fellowship in Circadian Neuroendocrinology in Copenhagen";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"University of Copenhagen (UCPH)";"Biological sciences ,Chemistry ,Medical sciences ,Neurosciences";"";"Denmark";"Copenhagen";"https://candidate.hr-manager.net/ApplicationForm/SinglePageApplicationForm.aspx?cid=1307&departmentId=19006&ProjectId=154989&MediaId=4638";"https://euraxess.ec.europa.eu/jobs/696013"
"Postdoc in bacterial synthetic biology and ecology";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Technical University of Denmark (DTU)";"Biological sciences ,Engineering ,Environmental science ,Medical sciences ,Technology";"";"Denmark";"2800 Kgs. Lyngby";"http://www.dtu.dk/english/career";"https://euraxess.ec.europa.eu/jobs/693837"
"PhD Scholarship: Signalling in Inflammation and Cell Stress";"First Stage Researcher (R1)";"Technical University of Denmark";"Biological sciences, Biology ,Chemistry, Biochemistry";"37";"Denmark";"Kongens Lyngby (Greater Copenhagen)";"https://www.bioengineering.dtu.dk/english/about/jobliste/job?id=6b07f8b9-eba7-42c1-b3a0-d75249818302";"https://euraxess.ec.europa.eu/jobs/683346"
"Doctoral student in Medical Science - Mechanisms behind onset of chronic kidney disease";"First Stage Researcher (R1)";"University of Gothenburg";"Medical sciences, Medicine";"";"Sweden";"Göteborg";"https://web103.reachmee.com/ext/I005/1035/main?site=7&validator=9b89bead79bb7258ad55c8d75228e5b7&lang=UK&rmpage=job&rmjob=22054";"https://euraxess.ec.europa.eu/jobs/695487"
"Doctoral student in Medical Science - Reactive astrocytes and neurodegeneration";"First Stage Researcher (R1)";"University of Gothenburg";"Medical sciences, Medicine";"";"Sweden";"Göteborg";"https://web103.reachmee.com/ext/I005/1035/main?site=7&validator=9b89bead79bb7258ad55c8d75228e5b7&lang=UK&rmpage=job&rmjob=22053";"https://euraxess.ec.europa.eu/jobs/695488"
"Postdoctoral Fellow on Ocean Turbulence and Sea Ice Biogeochemical Exchanges";"Recognised Researcher (R2)";"UiT The Arctic University of Norway";"Physics";"37,5";"Norway";"Tromsø";"https://www.jobbnorge.no/en/available-jobs/job/212626/postdoctoral-fellow-on-ocean-turbulence-and-sea-ice-biogeochemical-exchanges";"https://euraxess.ec.europa.eu/jobs/693510"
"E-2065 - SYNTHETIC BIOLOGIST WITH EXPERTISE IN MICROBIOME DESIGN";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Luxembourg Institute of Science and Technology (LIST)";"Biological sciences ,Engineering ,Environmental science ,Technology";"";"Luxembourg";"Esch-Sur-Alzette";"https://app.skeeled.com/offer/6125ffa85f632f1e810b6341?language=en&show_description=true";"https://euraxess.ec.europa.eu/jobs/684332"
"Post-doc in structural enzymology (M/F)";"First Stage Researcher (R1)";"CNRS";"Biological sciences ,Chemistry ,Pharmacological sciences";"35";"France";"PARIS 05";"https://emploi.cnrs.fr/Candidat/Offre/FR550-BRUMIR-009/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/686182"
"Postdoctoral Fellow in Computer Science (Artificial Intelligence)";"Recognised Researcher (R2)";"UiT The Arctic University of Norway";"Computer science ,Engineering ,Mathematics";"37,5";"Norway";"Tromsø";"https://www.jobbnorge.no/en/available-jobs/job/212572/postdoctoral-fellow-in-computer-science-artificial-intelligence";"https://euraxess.ec.europa.eu/jobs/693471"
"PhD on Visuotactile perception for robot manipulation";"First Stage Researcher (R1)";"Eindhoven University of Technology (TU/e)";"Technology";"38.0";"Netherlands";"Eindhoven";"https://www.academictransfer.com/305024/phd-on-visuotactile-perception-for-robot-manipulation/apply/#apply";"https://euraxess.ec.europa.eu/jobs/693784"
"Postdoc AtpF-mediated membrane biogenesis in E. coli and C. reinhardtii (M/F)";"First Stage Researcher (R1)";"CNRS";"Biological sciences, Biological engineering ,Chemistry, Biochemistry ,Physics, Biophysics";"35";"France";"PARIS 05";"https://emploi.cnrs.fr/Candidat/Offre/FR550-BRUMIR-011/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/686186"
"Contest point 8 – Senior Research Associate";"Established Researcher (R3)";"RUĐER BOŠKOVIĆ INSTITUTE";"Chemistry";"40";"Croatia";"Zagreb";"mailto:nmatijak@irb.hr";"https://euraxess.ec.europa.eu/jobs/701676"
"Contest point 7 – Senior Research Associate";"Established Researcher (R3)";"RUĐER BOŠKOVIĆ INSTITUTE";"Chemistry";"40";"Croatia";"Zagreb";"mailto:nmatijak@irb.hr";"https://euraxess.ec.europa.eu/jobs/701673"
"Contest point 6 – Senior Research Associate";"Established Researcher (R3)";"RUĐER BOŠKOVIĆ INSTITUTE";"Chemistry";"40";"Croatia";"Zagreb";"mailto:nmatijak@irb.hr";"https://euraxess.ec.europa.eu/jobs/701671"
"Postdoc Social Media and Public Debate (1.0 FTE)";"Recognised Researcher (R2)";"University of Groningen";"Language sciences";"38.0";"Netherlands";"Groningen";"https://www.academictransfer.com/305380/postdoc-social-media-and-public-debate-10-fte/apply/#apply";"https://euraxess.ec.europa.eu/jobs/697457"
"University Assistant (prae doc)";"First Stage Researcher (R1)";"Faculty of Chemistry";"Chemistry, Analytical chemistry ,Chemistry, Biochemistry";"30";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/699125"
"Young Doctor (no longer than 5 years after PhD defend) in the Project – in the position of Junior...";"Recognised Researcher (R2) , First Stage Researcher (R1)";"Łukasiewicz Research Network - Institute of Ceramics and Building Materials";"Engineering, Biomaterial engineering ,Engineering, Chemical engineering ,Engineering, Materials engineering";"30";"Poland";"Warsaw";"mailto:rekrutacja@icimb.lukasiewicz.gov.pl";"https://euraxess.ec.europa.eu/jobs/692877"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Religious sciences, Non-Christian religions";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702560"
"Post-doctoral Associate in the field of regulation of genetic expression of chloroplast genes (M/F)";"First Stage Researcher (R1)";"CNRS";"Biological sciences, Botany ,Technology, Biotechnology";"35";"France";"PARIS 05";"https://emploi.cnrs.fr/Candidat/Offre/FR550-BRUMIR-001/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/686181"
"Faculty Positions - Parasites and Microbes";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Wellcome Sanger Institute";"Biological sciences ,Computer science ,Medical sciences ,Political sciences";"";"United Kingdom";"Cambridge";"https://jobs.sanger.ac.uk/vacancy/faculty-positions---parasites-and-microbes-455260.html";"https://euraxess.ec.europa.eu/jobs/695503"
"PhD Candidate ‘Dietary prevention of vascular calcification’";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Radboud University Medical Centre (Radboudumc), RU";"Biological sciences ,Chemistry ,Medical sciences ,Neurosciences";"";"Netherlands";"Nijmegen";"https://ltpx.nl/orQJvp7";"https://euraxess.ec.europa.eu/jobs/690587"
"PhD Candidate in Structural Analysis of ASR-Affected Concrete Structures";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY - NTNU";"Engineering";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/269964/phd-candidate-in-structural-analysis-of-asr-affected-concrete-structures/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/702508"
"PhD scholarship in pickering emulsions with omega-3 fatty acids for food applications";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Technical University of Denmark (DTU)";"Chemistry ,Engineering ,Physics ,Technology";"";"Denmark";"2800 Kgs. Lyngby";"http://www.dtu.dk/english/career";"https://euraxess.ec.europa.eu/jobs/702073"
"Senior Lecturer in Interaction Design";"First Stage Researcher (R1)";"University of Gothenburg";"Computer science ,Technology";"40";"Sweden";"Göteborg";"https://universitypositions.eu/jobs/senior-lecturer-in-interaction-design/94733";"https://euraxess.ec.europa.eu/jobs/695578"
"One Postdoctoral Contract COSJWST Quimica Cuantica 2021 (PS-2021-080)";"Recognised Researcher (R2)";"INSTITUTO DE ASTROFISICA DE CANARIAS (IAC) RESEARCH DIVISION";"Astronomy ,Physics";"37,50";"Spain";"San Cristóbal de La Laguna";"https://iac.sede.gob.es/procedimientos/portada/idp/390/language/en";"https://euraxess.ec.europa.eu/jobs/690864"
"PhD Candidate in structural analysis of ASR-affected concrete structures";"First Stage Researcher (R1)";"NTNU Norwegian University of Science and Technology";"Engineering, Civil engineering";"37,5";"Norway";"Trondheim";"https://www.jobbnorge.no/en/available-jobs/job/214246/phd-candidate-in-structural-analysis-of-asr-affected-concrete-structures";"https://euraxess.ec.europa.eu/jobs/700702"
"Postdoc_urbanX_oct2021";"First Stage Researcher (R1)";"ISGLOBAL";"Medical sciences, Medicine";"40";"Spain";"Barcelona";"https://www.isglobal.org/es/job-opportunities-form";"https://euraxess.ec.europa.eu/jobs/699222"
"Research Technician";"First Stage Researcher (R1) , Established Researcher (R3) , Recognised Researcher (R2) , Leading Researcher (R4)";"European Molecular Biology Laboratory";"Biological sciences";"40";"France";"Grenoble";"https://www.embl.org/jobs/position/GR00172";"https://euraxess.ec.europa.eu/jobs/694262"
"M / F Research Engineer in Ecotoxicology and Marine Biology";"Recognised Researcher (R2)";"CNRS";"Biological sciences ,Environmental science ,Geosciences";"35";"France";"LA ROCHELLE";"https://emploi.cnrs.fr/Candidat/Offre/UMR7266-HELTHO-001/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/691838"
"M/FDevelopment of an ultra-stable cryogenic silicon cavity below 1 K";"Recognised Researcher (R2)";"CNRS";"Engineering ,Physics ,Technology";"35";"France";"BESANCON";"https://emploi.cnrs.fr/Candidat/Offre/UMR6174-SARDJA-008/Candidater.aspx";"https://euraxess.ec.europa.eu/jobs/681361"
"PostDoc Researcher in Retinal spectroscopy";"First Stage Researcher (R1) , Recognised Researcher (R2)";"IIT-CLNS";"Physics, Optics";"35";"Italy";"Roma";"mailto:marco.leonetti@iit.it";"https://euraxess.ec.europa.eu/jobs/687790"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Chemistry, Applied chemistry";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702555"
"University Assistant (post doc)";"Recognised Researcher (R2)";"Faculty of Social Sciences";"Communication sciences, Journalism ,Communication sciences, Communication sciences, Public relations";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/695959"
"PhD in single-molecule studies of DNA replication";"First Stage Researcher (R1)";"Delft University of Technology (TU Delft)";"Physics";"";"Netherlands";"Delft";"https://www.academictransfer.com/305931/phd-in-single-molecule-studies-of-dna-replication/apply/#apply";"https://euraxess.ec.europa.eu/jobs/703906"
"COFUND FP-DYNAMO-PARIS PROGRAMME - 13 POSTDOCTORAL POSITIONS AVAILABLE (# of pos: 13)";"Recognised Researcher (R2)";"CNRS, Institut de Biologie Physico-Chimique";"Biological sciences, Biological engineering ,Biological sciences, Biology ,Chemistry, Biochemistry ,Chemistry, Computational chemistry ,Chemistry, Physical chemistry ,Physics, Biophysics";"38h30";"France";"Paris";"https://emploi.cnrs.fr/";"https://euraxess.ec.europa.eu/jobs/686055"
"PhD Candidate in Experimental Soft Matter Science Related to Food Applications";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"NORWEGIAN UNIVERSITY OF SCIENCE & TECHNOLOGY - NTNU";"Physics";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/269962/phd-candidate-in-experimental-soft-matter-science-related-to-food-applications/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/702507"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Juridical sciences, Comparative law ,Juridical sciences, Environmental law";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702561"
"EUTOPIA-SIF Post-Doctoral Fellowship – Call for applications 2021/2022 (# of pos: 21)";"Recognised Researcher (R2)";"EUTOPIA European University";"Agricultural sciences ,Anthropology ,Architecture ,Astronomy ,Biological sciences ,Chemistry ,Communication sciences ,Computer science ,Cultural studies ,Demography ,Economics ,Educational sciences ,Engineering ,Environmental science ,Geography ,Geosciences ,History ,Information science ,Juridical sciences ,Language sciences ,Literature ,Management sciences ,Mathematics ,Medical sciences ,Neurosciences ,Pharmacological sciences ,Physics ,Political sciences ,Psychological sciences ,Religious sciences ,Sociology ,Technology";"35";"";"";"https://www.eutopia.smapply.io/";"https://euraxess.ec.europa.eu/jobs/686080"
